adult,genre_ids,id,original_language,original_title,popularity,release_date,title,video,vote_average,vote_count
FALSE,"['Drama', 'Thriller']",14643,en,Boot Camp,6.391,5/7/2008,Boot Camp,FALSE,6.1,105
FALSE,['Comedy'],42434,it,Natale a Miami,8.064,12/20/2005,Christmas in Miami,FALSE,5,317
FALSE,['Horror'],584561,id,The Sacred Riana: Beginning,4.562,3/14/2019,The Sacred Riana: Beginning,FALSE,0,0
FALSE,"['Crime', 'Thriller']",413881,en,According to Matthew,4.585,11/24/2018,According to Matthew,FALSE,9.3,7
FALSE,"['Crime', 'Mystery', 'Thriller']",3489,en,88 Minutes,7.619,12/24/2007,88 Minutes,FALSE,5.7,580
FALSE,['Comedy'],519106,fr,En liberté !,9.122,10/6/2018,The Trouble with You,FALSE,6.2,176
FALSE,"['Drama', 'History']",2117,de,Sophie Scholl – Die letzten Tage,6.027,10/29/2005,Sophie Scholl: The Final Days,FALSE,7.2,216
FALSE,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Animation']",118412,ja,ベルセルク 黄金時代篇II ドルドレイ攻略,7.48,6/23/2012,Berserk: The Golden Age Arc 2 - The Battle for Doldrey,FALSE,7.3,155
FALSE,"['Crime', 'Drama']",8194,en,A Guide to Recognizing Your Saints,6.415,9/29/2006,A Guide to Recognizing Your Saints,FALSE,6.7,167
FALSE,"['Thriller', 'Horror']",459928,en,12 Feet Deep,8.424,6/20/2017,12 Feet Deep,FALSE,5.4,207
FALSE,"['Drama', 'Romance', 'Comedy']",81025,en,Salmon Fishing in the Yemen,7.168,3/9/2012,Salmon Fishing in the Yemen,FALSE,6.4,513
FALSE,['Action'],281780,ko,군도: 민란의 시대,5.188,7/23/2014,Kundo: Age of the Rampant,FALSE,6.9,61
FALSE,"['Action', 'Thriller']",48340,en,Sanctum,7.354,2/4/2011,Sanctum,FALSE,5.9,537
FALSE,"['Thriller', 'Drama']",428495,sv,The Nile Hilton Incident,6.636,1/21/2017,The Nile Hilton Incident,FALSE,6.6,172
FALSE,"['Comedy', 'Drama']",471856,fr,Doubles vies,10.786,9/1/2018,Non-Fiction,FALSE,5.4,70
FALSE,['Western'],21717,en,Big Jake,6.826,5/26/1971,Big Jake,FALSE,7,91
FALSE,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",193,en,Star Trek: Generations,5.745,11/17/1994,Star Trek: Generations,FALSE,6.5,683
FALSE,"['Action', 'Adventure', 'Comedy']",12715,en,Firewalker,9.037,11/21/1986,Firewalker,FALSE,5.4,79
FALSE,['Comedy'],64807,en,Grudge Match,8.647,12/25/2013,Grudge Match,FALSE,6,746
FALSE,['Drama'],401686,en,"Berlin, I Love You",4.995,2/8/2019,"Berlin, I Love You",FALSE,4.1,16
FALSE,"['Music', 'Documentary']",75964,en,George Harrison: Living in the Material World,5.168,9/2/2011,George Harrison: Living in the Material World,FALSE,7.9,106
FALSE,"['Action', 'Adventure', 'Drama']",43930,en,"Tomorrow, When the War Began",8.161,2/24/2012,"Tomorrow, When the War Began",FALSE,6.3,323
FALSE,['Drama'],109584,en,Broken,5.993,7/19/2013,Broken,FALSE,6.8,143
FALSE,"['Horror', 'Thriller', 'Mystery']",8555,en,Creep,6.226,8/10/2004,Creep,FALSE,5.6,307
FALSE,"['Drama', 'Romance']",152584,fr,La Vie d'Adèle - Chapitres 1 et 2,5.488,10/25/2013,Blue Is the Warmest Color,FALSE,7.1,2497
FALSE,"['Science Fiction', 'Romance', 'Thriller']",458005,en,Zoe,6.697,4/21/2018,Zoe,FALSE,6,183
FALSE,['Comedy'],288171,en,Blue Mountain State: The Rise of Thadland,5.638,2/2/2016,Blue Mountain State: The Rise of Thadland,FALSE,5.7,167
FALSE,['Horror'],126172,en,Leprechaun: Origins,4.572,8/22/2014,Leprechaun: Origins,FALSE,3.9,91
FALSE,['Drama'],424998,en,The Case for Christ,9.558,4/7/2017,The Case for Christ,FALSE,6.7,127
FALSE,['Thriller'],44749,hi,रेस 2,4.415,2/5/2013,Race 2,FALSE,5.6,47
FALSE,"['Crime', 'Drama', 'History']",514575,es,La noche de 12 años,5.708,9/20/2018,A Twelve-Year Night,FALSE,8,98
FALSE,"['Horror', 'Thriller', 'Romance']",135812,en,Dracula 3D,5.01,10/4/2013,Dracula 3D,FALSE,3.6,86
FALSE,"['Fantasy', 'Drama', 'Thriller']",20342,zh,不能說的秘密,7.453,7/27/2007,Secret,FALSE,7.8,83
FALSE,['Comedy'],588351,en,Reality Queen!,6.127,7/29/2019,Reality Queen!,FALSE,0,0
FALSE,"['Action', 'Thriller', 'Crime']",34314,en,Turbulence,7.469,1/9/1997,Turbulence,FALSE,5.1,99
FALSE,"['Comedy', 'Drama']",16094,en,House Party,6.078,3/9/1990,House Party,FALSE,6.1,86
FALSE,"['Comedy', 'Fantasy', 'Science Fiction']",73624,pt,O Homem do Futuro,7.454,9/2/2011,The Man from the Future,FALSE,7.4,167
FALSE,"['Drama', 'Thriller', 'Horror', 'Mystery']",80662,ja,恋の罪,7.795,1/21/2011,Guilty of Romance,FALSE,7,86
FALSE,"['Comedy', 'Drama', 'Thriller', 'Romance']",9895,en,Man of the Year,5.8,10/13/2006,Man of the Year,FALSE,5.9,208
FALSE,"['History', 'Drama', 'Action', 'War']",62977,zh,关云长,4.544,4/28/2011,The Lost Bladesman,FALSE,6.4,57
FALSE,"['Drama', 'History']",9045,fr,Amen.,6.312,6/12/2002,Amen.,FALSE,7,141
FALSE,"['Comedy', 'Romance']",8390,en,"Definitely, Maybe",9.464,2/14/2008,"Definitely, Maybe",FALSE,6.8,1442
FALSE,"['Crime', 'Drama', 'Romance']",46326,fr,Le quai des brumes,5.214,10/29/1939,Port of Shadows,FALSE,7.6,95
FALSE,"['Drama', 'Romance']",41003,en,White Palace,6.39,10/19/1990,White Palace,FALSE,6.5,65
FALSE,"['Crime', 'Horror', 'Thriller']",354220,en,The Girl in the Photographs,6.508,9/14/2015,The Girl in the Photographs,FALSE,5,51
FALSE,"['Adventure', 'Drama', 'History']",26428,en,Agora,7.749,10/9/2009,Agora,FALSE,6.9,766
FALSE,['Horror'],481375,en,Malevolent,7.307,10/5/2018,Malevolent,FALSE,5,263
FALSE,"['Drama', 'Romance']",72660,pt,Eu Não Quero Voltar Sozinho,5.64,7/18/2010,I Don't Want to Go Back Alone,FALSE,7.9,134
FALSE,"['Drama', 'Comedy']",332835,hi,Piku,5.004,5/8/2015,Piku,FALSE,6.9,85
FALSE,"['Drama', 'Romance']",36811,en,The Last Station,5.301,9/4/2009,The Last Station,FALSE,6.5,105
FALSE,['Comedy'],9899,en,The Producers,5.588,12/25/2005,The Producers,FALSE,6.2,251
FALSE,"['Romance', 'Family']",550385,en,Christmas with a View,8.45,11/1/2018,Christmas with a View,FALSE,5.8,122
FALSE,"['Comedy', 'Music']",538604,en,The After Party,7.001,8/24/2018,The After Party,FALSE,6.3,113
FALSE,"['Comedy', 'Drama', 'Family']",79113,en,A Princess For Christmas,6.216,12/3/2011,A Princess For Christmas,FALSE,6.8,215
FALSE,"['Comedy', 'Drama']",2357,en,10 Items or Less,5.887,9/11/2006,10 Items or Less,FALSE,6.3,105
FALSE,"['Drama', 'History']",11296,en,Birdy,5.985,12/14/1984,Birdy,FALSE,7.3,220
FALSE,"['Drama', 'Fantasy', 'Horror', 'Romance']",10075,en,Blood and Chocolate,7.049,1/26/2007,Blood and Chocolate,FALSE,5.6,171
FALSE,"['TV Movie', 'Crime', 'Drama', 'History']",12554,en,Citizen X,5.373,2/25/1995,Citizen X,FALSE,7.3,101
FALSE,"['Romance', 'Drama']",398174,en,Film Stars Don't Die in Liverpool,8.387,9/1/2017,Film Stars Don't Die in Liverpool,FALSE,6.7,76
FALSE,"['Horror', 'Thriller', 'Comedy', 'Action']",167575,en,Hatchet III,7.029,6/14/2013,Hatchet III,FALSE,5.5,158
FALSE,"['Documentary', 'Drama']",66150,en,Life in a Day,5.727,1/27/2011,Life in a Day,FALSE,7.3,119
FALSE,"['Adventure', 'Action', 'Comedy']",1721,it,...più forte ragazzi!,8.489,6/1/1973,All the Way Boys,FALSE,6.7,179
FALSE,"['Drama', 'Horror']",11822,de,Nekromantik,6.786,5/27/1987,Nekromantik,FALSE,5.3,91
FALSE,"['Mystery', 'Thriller', 'Horror']",296626,en,Finders Keepers,5.744,10/18/2014,Finders Keepers,FALSE,4.3,96
FALSE,"['Animation', 'Fantasy', 'Mystery']",362584,ja,傷物語〈Ⅱ熱血篇〉,7.081,10/22/2016,Kizumonogatari Part 2: Nekketsu,FALSE,8.3,42
FALSE,"['Drama', 'Romance']",14448,fr,Les chansons d'amour,6.588,5/23/2007,Love Songs,FALSE,7.3,111
FALSE,['Drama'],395993,en,Stronger,9.512,9/22/2017,Stronger,FALSE,7,823
FALSE,"['Drama', 'Mystery']",502350,es,El árbol de la sangre,4.845,10/31/2018,The Tree of Blood,FALSE,6.6,43
FALSE,['Comedy'],272548,en,Moonwalkers,4.951,3/14/2015,Moonwalkers,FALSE,6.2,181
FALSE,['Comedy'],139156,fr,Stars 80,4.766,10/24/2012,Stars 80,FALSE,5.9,118
FALSE,"['Drama', 'Action', 'Comedy', 'Romance']",73582,hi,Bodyguard,5.455,8/31/2011,Bodyguard,FALSE,5.4,66
FALSE,['Comedy'],18509,en,Caddyshack II,5.83,7/22/1988,Caddyshack II,FALSE,3.8,89
FALSE,"['Comedy', 'Drama', 'Romance']",14843,en,Ten Inch Hero,5.777,4/25/2007,Ten Inch Hero,FALSE,7,91
FALSE,['Comedy'],19548,fr,Le Grand Restaurant,6.498,9/9/1966,The Restaurant,FALSE,6.6,210
FALSE,"['Thriller', 'Drama']",297596,en,Dying of the Light,7.493,12/4/2014,Dying of the Light,FALSE,4.6,181
FALSE,"['Comedy', 'Science Fiction', 'Family']",17984,en,The Absent-Minded Professor,6.037,3/16/1961,The Absent-Minded Professor,FALSE,6.6,66
FALSE,"['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Family']",16791,en,Five Children and It,8.236,10/15/2004,Five Children and It,FALSE,5.5,132
FALSE,['Comedy'],6733,de,Wo ist Fred?,5.831,11/15/2006,Where Is Fred?,FALSE,6.1,81
FALSE,"['Crime', 'Drama']",401743,en,The Most Hated Woman in America,7.783,3/14/2017,The Most Hated Woman in America,FALSE,6,91
FALSE,"['Crime', 'Drama', 'Mystery', 'Thriller']",317091,en,November Criminals,6.465,12/8/2017,November Criminals,FALSE,5.1,345
FALSE,"['Comedy', 'Drama', 'Romance']",10846,it,La tigre e la neve,5.854,10/14/2005,The Tiger and the Snow,FALSE,6.9,271
FALSE,"['Comedy', 'Drama']",13787,en,Holy Smoke,6.6,2/18/2000,Holy Smoke,FALSE,5.6,91
FALSE,['Comedy'],341392,fr,Lolo,6.659,3/11/2016,Lolo,FALSE,5.4,217
FALSE,"['Action', 'Comedy', 'Crime']",14396,en,Code Name: The Cleaner,7.211,1/5/2007,Code Name: The Cleaner,FALSE,4.6,117
FALSE,['Drama'],168508,id,Something in the Way,9.213,2/8/2013,Something in the Way,FALSE,7,1
FALSE,"['Action', 'Adventure', 'Animation']",44727,ja,ワンピース デッドエンドの冒険,7.619,12/31/2003,One Piece: Dead End Adventure,FALSE,7,60
FALSE,"['Drama', 'Romance']",43619,fr,Partir,6.152,8/12/2009,Leaving,FALSE,6.2,52
FALSE,"['Drama', 'Romance', 'Thriller']",41472,ja,花と蛇,8.553,3/13/2004,Flower & Snake,FALSE,5.6,11
FALSE,"['Action', 'Mystery']",530254,ko,마녀,6.064,6/27/2018,The Witch: Part 1. The Subversion,FALSE,7.5,34
FALSE,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'TV Movie', 'Horror']",63700,en,My Babysitter's a Vampire,7.026,6/25/2012,My Babysitter's a Vampire,FALSE,6.1,143
FALSE,['Comedy'],16279,en,The Great Buck Howard,7.437,1/18/2008,The Great Buck Howard,FALSE,5.9,132
FALSE,"['Mystery', 'Horror', 'Thriller']",74777,en,Absentia,7.463,3/3/2011,Absentia,FALSE,5.9,179
FALSE,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",28510,en,Universal Soldier: Regeneration,5.45,10/1/2009,Universal Soldier: Regeneration,FALSE,5.4,188
FALSE,['Drama'],1405,en,Greed,7.595,1/26/1925,Greed,FALSE,7.7,59
FALSE,"['Drama', 'Mystery', 'Thriller']",10742,en,The Clearing,6.211,7/2/2004,The Clearing,FALSE,5.8,113
FALSE,"['Comedy', 'Adventure']",37565,en,St Trinian's 2: The Legend of Fritton's Gold,7.1,12/18/2009,St Trinian's 2: The Legend of Fritton's Gold,FALSE,5.6,127
FALSE,"['Action', 'Comedy', 'Mystery']",453127,ko,청년경찰,7.5,8/9/2017,Midnight Runners,FALSE,7.7,82
FALSE,['Crime'],4235,fr,Le Clan des Siciliens,7.228,3/29/1970,The Sicilian Clan,FALSE,7.7,104
FALSE,['Comedy'],302798,it,La scuola più bella del mondo,6.236,11/13/2014,La scuola più bella del mondo,FALSE,5.8,142
FALSE,"['Comedy', 'Fantasy', 'Horror']",12591,en,Santa's Slay,5.431,12/20/2005,Santa's Slay,FALSE,5.4,89
FALSE,"['Action', 'Thriller']",348389,en,Stratton,5.998,1/5/2018,Stratton,FALSE,4.9,133
FALSE,['Comedy'],84056,it,Un'estate al mare,6.412,6/27/2008,A summer at the sea,FALSE,4.5,109
FALSE,"['Animation', 'Action', 'Thriller', 'Science Fiction']",25565,en,Transformers: Beginnings,6.237,10/16/2007,Transformers: Beginnings,FALSE,6.8,140
FALSE,"['Comedy', 'Drama']",11129,en,Human Traffic,5.759,6/6/1999,Human Traffic,FALSE,6.8,166
FALSE,"['Comedy', 'Drama']",8944,en,What Just Happened,6.374,10/17/2008,What Just Happened,FALSE,5.4,222
FALSE,"['Adventure', 'Family']",36355,en,Flipper,6.684,5/17/1996,Flipper,FALSE,5.4,162
FALSE,"['Comedy', 'Drama', 'Science Fiction']",20874,ru,Кин-дза-дза!,6.836,12/1/1986,Kin-dza-dza!,FALSE,7.6,95
FALSE,"['Drama', 'Science Fiction', 'TV Movie']",7012,en,The Day After,7.283,11/20/1983,The Day After,FALSE,6.9,160
FALSE,['Thriller'],376453,en,Operation Avalanche,5.799,9/16/2016,Operation Avalanche,FALSE,6.3,108
FALSE,"['Comedy', 'Romance']",4952,en,Pillow Talk,9.201,10/7/1959,Pillow Talk,FALSE,7.2,97
FALSE,"['Comedy', 'Drama']",22640,en,Shrink,6.062,6/8/2009,Shrink,FALSE,6.2,102
FALSE,"['Fantasy', 'Romance']",338729,ko,뷰티 인사이드,5.596,8/20/2015,The Beauty Inside,FALSE,7.8,116
FALSE,"['Drama', 'Horror', 'Thriller', 'Mystery']",37936,en,Happy Birthday to Me,5.504,5/15/1981,Happy Birthday to Me,FALSE,6.2,64
FALSE,['Documentary'],80767,en,Jiro Dreams of Sushi,5.414,3/9/2012,Jiro Dreams of Sushi,FALSE,7.9,392
FALSE,"['Drama', 'Romance']",444539,en,The Bookshop,8.746,8/24/2018,The Bookshop,FALSE,6.6,164
FALSE,"['Comedy', 'Horror']",22172,en,Street Trash,8.458,9/16/1987,Street Trash,FALSE,6,131
FALSE,"['Comedy', 'Crime', 'Drama']",509874,en,Lying and Stealing,11.863,7/12/2019,Lying and Stealing,FALSE,5.4,29
FALSE,['Documentary'],109520,en,After Porn Ends,6.901,5/21/2012,After Porn Ends,FALSE,5.4,124
FALSE,['Drama'],127373,en,What Maisie Knew,6.952,5/2/2013,What Maisie Knew,FALSE,7.1,240
FALSE,"['Comedy', 'Drama', 'Romance']",325346,en,The Hollars,7.412,8/26/2016,The Hollars,FALSE,6.4,150
FALSE,"['Comedy', 'Romance']",370978,es,"Kiki, el amor se hace",7.26,4/1/2016,"Kiki, Love to Love",FALSE,6.3,217
FALSE,"['Thriller', 'Horror', 'Mystery']",44247,en,The Prowler,6.076,11/6/1981,The Prowler,FALSE,6.3,73
FALSE,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']",73262,de,Hell,5.201,7/10/2012,Hell,FALSE,5.6,117
FALSE,['Documentary'],214314,en,Bears,5.589,4/18/2014,Bears,FALSE,7.4,90
FALSE,"['Drama', 'Music']",6478,en,Beyond the Sea,4.277,12/17/2004,Beyond the Sea,FALSE,6.4,86
FALSE,"['Animation', 'Fantasy', 'Horror']",9463,ja,バンパイアハンターD,7.095,12/21/1985,Vampire Hunter D,FALSE,6.7,122
FALSE,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",2612,en,Mr. Destiny,5.782,10/12/1990,Mr. Destiny,FALSE,6.2,96
FALSE,"['Drama', 'Horror']",532635,en,The Golem,12.076,2/5/2019,The Golem,FALSE,5.9,36
FALSE,"['Action', 'Adventure', 'Comedy', 'Crime']",10090,en,Reno 911!: Miami,6.197,2/23/2007,Reno 911!: Miami,FALSE,5.8,120
FALSE,['Documentary'],324558,en,X-Rated: The Greatest Adult Movies of All Time,5.777,2/6/2015,X-Rated: The Greatest Adult Movies of All Time,FALSE,5.7,72
FALSE,"['Family', 'Drama']",227735,en,Dolphin Tale 2,10.191,9/12/2014,Dolphin Tale 2,FALSE,6.7,180
FALSE,"['Animation', 'Action']",103269,en,Superman vs. The Elite,6.1,6/12/2012,Superman vs. The Elite,FALSE,6.7,175
FALSE,['Comedy'],329263,de,Fack ju Göhte 2,4.545,9/10/2015,Suck Me Shakespeer 2,FALSE,6.5,579
FALSE,['Drama'],5991,de,Der letzte Mann,7.421,1/5/1925,The Last Laugh,FALSE,7.8,111
FALSE,"['Action', 'Comedy']",412547,en,Killing Gunther,9.488,9/22/2017,Killing Gunther,FALSE,4.6,140
FALSE,"['Drama', 'Comedy']",19178,fr,La Traversée de Paris,6.071,11/11/1956,Four Bags Full,FALSE,7.2,104
FALSE,"['Comedy', 'Family']",20726,en,Little Giants,7.296,10/14/1994,Little Giants,FALSE,6.1,171
FALSE,"['Action', 'Comedy', 'Horror']",381237,en,Office Uprising,8.511,6/19/2018,Office Uprising,FALSE,5.3,72
FALSE,"['Action', 'Drama', 'History', 'Thriller', 'War']",468362,en,The Angel,7.748,9/14/2018,The Angel,FALSE,6.8,102
FALSE,"['Adventure', 'Action', 'Thriller']",27418,en,Next of Kin,5.896,10/20/1989,Next of Kin,FALSE,5.3,91
FALSE,"['Comedy', 'Drama']",522098,en,Babyteeth,4.873,9/4/2019,Babyteeth,FALSE,7.4,6
FALSE,['Documentary'],669,en,Nanook of the North,6.995,6/11/1922,Nanook of the North,FALSE,7,112
FALSE,"['Drama', 'History']",49367,pt,Dois Filhos de Francisco,6.366,8/19/2005,Two Sons of Francisco,FALSE,6.6,184
FALSE,"['Comedy', 'Drama']",18503,it,Caterina va in città,4.909,10/24/2003,Caterina in the Big City,FALSE,6.5,135
FALSE,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller', 'Science Fiction']",9785,en,The Invisible,5.948,4/27/2007,The Invisible,FALSE,6.1,264
FALSE,['Horror'],36073,ja,ギニーピッグ2 血肉の華,4.116,10/7/1985,Guinea Pig 2: Flower of Flesh and Blood,FALSE,4.9,51
FALSE,['Action'],321494,en,The Man with the Iron Fists 2,6.693,4/14/2015,The Man with the Iron Fists 2,FALSE,4.9,96
FALSE,"['Action', 'Comedy', 'Drama', 'Romance']",14736,en,Love & Basketball,7.045,4/21/2000,Love & Basketball,FALSE,7.3,179
FALSE,"['Thriller', 'Drama']",2912,fr,Le boucher,5.064,12/19/1971,Le Boucher,FALSE,7,85
FALSE,"['Drama', 'Music', 'Family']",16346,en,Center Stage : Turn It Up,5.491,10/30/2008,Center Stage : Turn It Up,FALSE,6.8,98
FALSE,"['Mystery', 'Thriller']",12235,en,Jagged Edge,8.182,10/4/1985,Jagged Edge,FALSE,6.5,108
FALSE,['Comedy'],133790,en,Clear History,4.952,8/10/2013,Clear History,FALSE,6.2,173
FALSE,"['Action', 'Comedy', 'Horror', 'Science Fiction']",22476,en,Infestation,5.673,2/5/2009,Infestation,FALSE,5.8,109
FALSE,"['Comedy', 'Family']",19100,en,Nos jours heureux,7.122,6/28/2006,Those Happy Days,FALSE,7.4,534
FALSE,"['Romance', 'Drama', 'Comedy']",37916,it,Travolti da un insolito destino nell'azzurro mare d'agosto,5.519,12/18/1974,Swept Away,FALSE,7.5,105
FALSE,['Comedy'],267481,ru,Кухня в Париже,6.128,5/5/2014,Kitchen in Paris,FALSE,6.7,29
FALSE,['Drama'],291351,en,The Sea of Trees,8.146,8/26/2016,The Sea of Trees,FALSE,6.3,260
FALSE,"['Action', 'Horror', 'Thriller']",450932,en,Armed Response,4.675,8/4/2017,Armed Response,FALSE,4.7,52
FALSE,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",9070,en,Mighty Morphin Power Rangers: The Movie,7.807,6/30/1995,Mighty Morphin Power Rangers: The Movie,FALSE,5.3,305
FALSE,"['Adventure', 'Action', 'Science Fiction']",388347,en,The Call Up,4.94,7/15/2016,The Call Up,FALSE,4.9,90
FALSE,['Drama'],515916,nl,Girl,8.358,1/18/2019,Girl,FALSE,7.5,269
FALSE,"['Thriller', 'Drama', 'Fantasy']",508018,es,El aviso,7.467,3/10/2018,The Warning,FALSE,6,167
FALSE,['Comedy'],82679,en,Fun Size,7.288,10/26/2012,Fun Size,FALSE,5.6,271
FALSE,"['Drama', 'Action', 'Thriller', 'Crime']",1662,en,State of Grace,5.906,9/14/1990,State of Grace,FALSE,7,132
FALSE,"['Crime', 'Drama', 'Romance']",15804,zh,牯嶺街少年殺人事件,7.815,1/8/1993,A Brighter Summer Day,FALSE,8.2,72
FALSE,"['Music', 'Drama', 'Crime', 'Comedy']",340275,en,Chi-Raq,4.782,12/4/2015,Chi-Raq,FALSE,5.7,102
FALSE,"['Mystery', 'Adventure', 'Thriller', 'Horror']",468988,ru,Гоголь. Начало,5.048,8/31/2017,Gogol. The Beginning,FALSE,6.9,45
FALSE,"['Western', 'Action', 'Comedy']",19176,en,The Cowboy Way,5.464,6/3/1994,The Cowboy Way,FALSE,5.5,64
FALSE,"['Drama', 'Mystery', 'Thriller']",1644,en,The Vanishing,6.769,2/5/1993,The Vanishing,FALSE,6,226
FALSE,['Documentary'],110354,en,Side by Side,6.463,8/19/2012,Side by Side,FALSE,7.3,169
FALSE,"['Animation', 'Comedy', 'Family']",54553,en,Home Makeover,8.125,12/13/2010,Home Makeover,FALSE,6.9,91
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",27430,fr,Touchez pas au grisbi,6.704,7/10/1959,Touchez Pas au Grisbi,FALSE,7,76
FALSE,"['Comedy', 'Drama', 'Romance']",28971,en,Limelight,5.12,10/31/1952,Limelight,FALSE,8.1,211
FALSE,['Comedy'],527246,es,Soltera Codiciada,7.311,5/31/2018,How to Get Over a Breakup,FALSE,6.8,142
FALSE,"['Drama', 'Horror', 'Mystery', 'Thriller']",21786,no,Fritt vilt,5.733,10/13/2006,Cold Prey,FALSE,6.3,165
FALSE,"['Thriller', 'Action', 'Crime']",26263,en,Death Wish 4: The Crackdown,6.839,11/6/1987,Death Wish 4: The Crackdown,FALSE,5.5,97
FALSE,"['Animation', 'Comedy', 'Family', 'Crime']",553903,en,Yellow Is the New Black,4.439,9/11/2018,Yellow Is the New Black,FALSE,6.1,10
FALSE,"['Comedy', 'Crime']",366568,de,Vier gegen die Bank,5.916,12/25/2016,Four Against the Bank,FALSE,6,82
FALSE,"['Drama', 'Music']",1931,en,Stomp the Yard,6.259,5/17/2007,Stomp the Yard,FALSE,6.4,174
FALSE,"['Comedy', 'Drama']",39414,en,Paper Man,5.759,6/15/2009,Paper Man,FALSE,6.3,165
FALSE,"['Horror', 'Science Fiction']",23730,en,C.H.U.D.,6.28,8/31/1984,C.H.U.D.,FALSE,5.4,100
FALSE,['Documentary'],13508,en,Who Killed the Electric Car?,5.319,8/4/2006,Who Killed the Electric Car?,FALSE,7.4,92
FALSE,"['Action', 'Western']",5921,en,Nevada Smith,5.808,6/10/1966,Nevada Smith,FALSE,7.1,66
FALSE,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Animation']",71883,ja,レドライン,8.246,9/23/2010,Redline,FALSE,7.4,122
FALSE,"['Crime', 'Action', 'Comedy', 'Adventure']",15588,fr,OSS 117 : Rio ne répond plus,6.496,4/27/2009,OSS 117: Lost in Rio,FALSE,7.2,676
FALSE,"['Drama', 'Romance']",140222,en,Love and Honor,4.162,3/22/2013,Love and Honor,FALSE,5.9,236
FALSE,"['Comedy', 'Drama']",429199,fi,Toivon tuolla puolen,6.476,2/3/2017,The Other Side of Hope,FALSE,7,119
FALSE,['Comedy'],35554,it,Cado dalle nubi,5.72,11/27/2009,Cado dalle nubi,FALSE,6.7,955
FALSE,['Documentary'],605196,en,Blink of an Eye,5.197,9/6/2019,Blink of an Eye,FALSE,0,0
FALSE,['Drama'],484747,fr,Les Chatouilles,6.81,11/14/2018,Little Tickles,FALSE,7.8,119
FALSE,"['Comedy', 'Documentary']",15258,en,The Aristocrats,4.33,1/1/2005,The Aristocrats,FALSE,6.2,81
FALSE,"['Comedy', 'Western']",12529,it,La collina degli stivali,6.719,12/20/1969,Boot Hill,FALSE,6.2,54
FALSE,"['Drama', 'Romance']",1713,en,Jungle Fever,5.48,6/7/1991,Jungle Fever,FALSE,6.3,139
FALSE,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music']",16081,en,Doctor Dolittle,6.619,12/19/1967,Doctor Dolittle,FALSE,6.1,75
FALSE,['Drama'],53486,it,L'amico di famiglia,6.232,10/1/2006,The Family Friend,FALSE,7.1,110
FALSE,"['Drama', 'Horror', 'Action', 'Thriller']",13492,en,Frontière(s),5.695,7/1/2007,Frontier(s),FALSE,6,337
FALSE,"['Adventure', 'Fantasy', 'Comedy', 'Family']",15138,en,Little Monsters,6.443,8/25/1989,Little Monsters,FALSE,5.8,101
FALSE,"['Drama', 'Romance', 'War']",46592,ru,Баллада о солдате,4.121,12/20/1959,Ballad of a Soldier,FALSE,8.2,74
FALSE,"['Crime', 'Drama', 'Comedy']",3934,fr,Tenue de soirée,7.046,4/23/1986,Ménage,FALSE,6.6,78
FALSE,['Comedy'],10260,fr,Les Ripoux,5.767,9/19/1984,My New Partner,FALSE,6.5,108
FALSE,"['Comedy', 'Crime', 'Drama']",13373,en,Millions,6.019,4/29/2005,Millions,FALSE,6.3,172
FALSE,"['Action', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure']",438970,en,Sharknado 5: Global Swarming,7.455,8/6/2017,Sharknado 5: Global Swarming,FALSE,4.2,148
FALSE,"['Action', 'Crime']",124157,ko,도둑들,6.235,10/12/2012,The Thieves,FALSE,6.7,128
FALSE,"['Comedy', 'Drama', 'Music']",482981,en,Wild Rose,8.312,6/7/2019,Wild Rose,FALSE,7.3,43
FALSE,"['Action', 'Western', 'Romance']",12766,en,Vera Cruz,4.883,12/25/1954,Vera Cruz,FALSE,6.8,70
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",11564,en,Class of 1984,7.817,8/20/1982,Class of 1984,FALSE,6.2,114
FALSE,"['Action', 'Western']",13496,en,American Outlaws,6.868,8/17/2001,American Outlaws,FALSE,5.9,105
FALSE,"['Thriller', 'Mystery']",15247,en,The Ipcress File,6.743,8/2/1965,The Ipcress File,FALSE,7,134
